customerid,churn_score,risk_level,recency_days,frequency,monetary,avg_order_value,return_count,customer_age_months
15521,40,Medium Risk - Monitor,35,13,3000.2,16.2172973,15,8.5
15527,40,Medium Risk - Monitor,18,10,2428.53,14.99092593,3,11.8
14696,40,Medium Risk - Monitor,3,9,2078.95,15.99192308,3,12.4
15532,40,Medium Risk - Monitor,24,6,1564.73,6.233984064,7,11.9
15533,40,Medium Risk - Monitor,18,5,807.57,9.729759036,3,2.9
14690,40,Medium Risk - Monitor,43,3,355.05,7.396875,4,5
14688,40,Medium Risk - Monitor,7,27,5579.1,17.21944444,32,12.4
14682,40,Medium Risk - Monitor,187,2,52,26,0,6.7
14667,40,Medium Risk - Monitor,10,27,9175.04,16.1817284,3,12.2
15555,40,Medium Risk - Monitor,11,20,4794.86,5.405704622,26,12.3
14659,40,Medium Risk - Monitor,8,12,2529.93,9.99972332,6,10.5
15563,40,Medium Risk - Monitor,8,7,1400.44,12.39327434,4,11.9
15569,40,Medium Risk - Monitor,103,5,1375.71,44.37774194,0,11
15570,40,Medium Risk - Monitor,6,13,4148.82,13.00570533,7,12.3
17849,40,Medium Risk - Monitor,217,4,605.8,23.3,0,11.1
12758,40,Medium Risk - Monitor,116,2,2791.59,28.77927835,0,9.2
15581,40,Medium Risk - Monitor,120,14,3675.77,25.0052381,1,12.2
17854,40,Medium Risk - Monitor,184,2,311.26,20.75066667,0,7.5
14639,40,Medium Risk - Monitor,51,8,2984.49,17.35168605,3,12
14621,40,Medium Risk - Monitor,0,6,1788.36,19.43869565,4,11.9
15601,40,Medium Risk - Monitor,10,17,6776.56,16.52819512,4,12.4
14616,40,Medium Risk - Monitor,242,3,406.08,135.36,0,10.6
12755,40,Medium Risk - Monitor,249,4,3811.95,952.9875,2,12.2
15618,40,Medium Risk - Monitor,32,5,776.85,17.26333333,4,4.5
15620,40,Medium Risk - Monitor,49,6,1553.18,15.5318,4,11.9
14606,40,Medium Risk - Monitor,0,128,12076.15,4.511075831,82,12.4
12754,40,Medium Risk - Monitor,235,5,3010.74,47.78952381,2,10.3
15632,40,Medium Risk - Monitor,15,10,3285.31,19.67251497,10,9.1
12748,40,Medium Risk - Monitor,0,224,33053.19,7.489959211,46,12.4
17866,40,Medium Risk - Monitor,142,2,329.65,36.62777778,1,4.7
15649,40,Medium Risk - Monitor,335,2,816,408,0,12.2
15653,40,Medium Risk - Monitor,92,2,877.44,146.24,0,3.8
14572,40,Medium Risk - Monitor,2,10,2804.54,10.70435115,3,10.8
15660,40,Medium Risk - Monitor,24,12,1600.86,17.78733333,4,12.2
15661,40,Medium Risk - Monitor,316,2,309.8,61.96,0,11.3
14565,40,Medium Risk - Monitor,95,6,3099.12,24.40251969,2,12
12422,40,Medium Risk - Monitor,95,3,803.56,20.60410256,0,10.8
14562,40,Medium Risk - Monitor,3,22,5006.77,11.94933174,22,10.1
14548,40,Medium Risk - Monitor,150,2,652.8,163.2,0,10.6
15676,40,Medium Risk - Monitor,8,5,3435.76,17.00871287,14,9.4
14546,40,Medium Risk - Monitor,3,9,2573.93,6.483450882,18,8.3
15689,40,Medium Risk - Monitor,119,2,254.1,28.23333333,0,12
14535,40,Medium Risk - Monitor,58,4,2854.84,8.703780488,3,8.3
12722,40,Medium Risk - Monitor,84,6,997.63,18.82320755,4,5
15696,40,Medium Risk - Monitor,32,12,2711.11,16.13755952,6,10.9
14534,40,Medium Risk - Monitor,2,25,4397.3,8.656102362,39,10.6
14527,40,Medium Risk - Monitor,2,86,8507.13,8.761204943,39,12.4
18202,40,Medium Risk - Monitor,199,3,1396.99,20.54397059,0,10.3
14525,40,Medium Risk - Monitor,8,13,4215.9,14.95,7,12
15706,40,Medium Risk - Monitor,59,7,1060.56,19.28290909,4,3.8
15708,40,Medium Risk - Monitor,40,11,3235.25,11.8507326,9,12.3
12721,40,Medium Risk - Monitor,31,7,2656.13,16.49770186,3,12.2
14511,40,Medium Risk - Monitor,10,6,1314.81,19.33544118,3,4.4
14505,40,Medium Risk - Monitor,16,11,5859.43,7.464242038,4,12
12720,40,Medium Risk - Monitor,2,29,5781.73,16.33257062,5,12.3
12719,40,Medium Risk - Monitor,4,3,644.95,16.53717949,3,2.1
15730,40,Medium Risk - Monitor,65,4,1120.88,16.01257143,3,6.9
15732,40,Medium Risk - Monitor,211,2,294.12,21.00857143,0,12.4
14502,40,Medium Risk - Monitor,19,14,2429.83,3.996430921,7,10.4
15734,40,Medium Risk - Monitor,114,2,1339.45,51.51730769,0,6.6
15737,40,Medium Risk - Monitor,14,12,1188.12,16.73408451,8,8.1
15745,40,Medium Risk - Monitor,8,6,1094.59,17.65467742,3,7.8
14496,40,Medium Risk - Monitor,311,2,538.81,28.35842105,0,12.4
15755,40,Medium Risk - Monitor,0,8,2364.25,16.7677305,8,9.8
15759,40,Medium Risk - Monitor,217,3,253.04,36.14857143,0,11.9
15764,40,Medium Risk - Monitor,80,10,3279.97,18.22205556,8,9.2
15768,40,Medium Risk - Monitor,115,4,621.83,23.03074074,1,7.5
14493,40,Medium Risk - Monitor,6,7,2383.24,19.86033333,3,5.1
14491,40,Medium Risk - Monitor,174,2,340.93,20.05470588,0,12.4
15777,40,Medium Risk - Monitor,240,5,1047.11,49.86238095,1,12
15786,40,Medium Risk - Monitor,43,5,4919,18.4924812,13,3.8
14481,40,Medium Risk - Monitor,164,2,636.51,21.217,0,9.5
15797,40,Medium Risk - Monitor,112,4,2207.4,275.925,0,10.6
12708,40,Medium Risk - Monitor,29,16,2712.91,17.27968153,17,12.3
15801,40,Medium Risk - Monitor,45,4,1063.95,16.62421875,5,3.6
15802,40,Medium Risk - Monitor,142,3,451.42,451.42,2,4.7
15804,40,Medium Risk - Monitor,0,19,4206.39,15.99387833,11,6.6
15805,40,Medium Risk - Monitor,22,20,5488.18,18.35511706,6,12.1
17888,40,Medium Risk - Monitor,18,10,716,11.01538462,14,11.9
15809,40,Medium Risk - Monitor,35,6,515.77,14.73628571,8,10.1
15810,40,Medium Risk - Monitor,78,7,1391.98,15.64022472,23,9.9
15811,40,Medium Risk - Monitor,16,9,2218.62,16.68135338,6,12.1
15812,40,Medium Risk - Monitor,106,5,1801.14,43.9302439,0,10.6
15813,40,Medium Risk - Monitor,207,2,1303.91,32.59775,0,8
14463,40,Medium Risk - Monitor,97,3,529.62,88.27,0,6.8
14462,40,Medium Risk - Monitor,63,15,1980.57,8.500300429,6,11.3
14460,40,Medium Risk - Monitor,109,4,434.34,27.14625,1,10.3
15827,40,Medium Risk - Monitor,72,20,1836.09,15.966,19,12.4
12417,40,Medium Risk - Monitor,2,12,3649.1,19.00572917,6,11.9
14456,40,Medium Risk - Monitor,4,14,3017.28,3.186145723,7,4.7
15834,40,Medium Risk - Monitor,69,6,2225.15,8.271933086,3,12.4
15839,40,Medium Risk - Monitor,24,5,1048.49,16.91112903,3,4.9
14443,40,Medium Risk - Monitor,53,7,1420.2,15.27096774,5,12.4
14428,40,Medium Risk - Monitor,6,7,1224.06,8.934744526,4,10.8
12693,40,Medium Risk - Monitor,120,6,855.91,21.94641026,2,10.6
14415,40,Medium Risk - Monitor,0,18,5855.57,10.11324698,22,12
15882,40,Medium Risk - Monitor,198,5,516.36,22.45043478,1,12.2
15885,40,Medium Risk - Monitor,92,3,379.35,21.075,0,10.3
12414,40,Medium Risk - Monitor,216,3,562.41,31.245,0,10.3
14410,40,Medium Risk - Monitor,15,15,1100.27,5.790894737,92,10.2
12669,40,Medium Risk - Monitor,150,4,2744.03,27.16861386,1,8.5
14400,40,Medium Risk - Monitor,140,2,574.7,22.988,1,4.9
14395,40,Medium Risk - Monitor,1,12,3479.91,9.999741379,3,12.4
14390,40,Medium Risk - Monitor,9,13,4642.57,16.34707746,5,12.4
15916,40,Medium Risk - Monitor,15,10,1502.86,9.952715232,5,12.2
14388,40,Medium Risk - Monitor,8,10,3212.84,17.27333333,5,12.4
12665,40,Medium Risk - Monitor,324,2,63,21,1,11
15922,40,Medium Risk - Monitor,371,2,369.5,33.59090909,1,12.4
14377,40,Medium Risk - Monitor,190,2,617.05,56.09545455,0,8.7
15935,40,Medium Risk - Monitor,238,2,416.86,34.73833333,0,8
15938,40,Medium Risk - Monitor,111,5,404.58,22.47666667,0,10.8
15940,40,Medium Risk - Monitor,310,2,35.8,35.8,1,10.3
14367,40,Medium Risk - Monitor,7,19,9227.82,17.71174664,9,9.2
14364,40,Medium Risk - Monitor,108,8,3717.35,53.87463768,0,7
15950,40,Medium Risk - Monitor,1,5,1744.71,17.98670103,5,12
15953,40,Medium Risk - Monitor,14,10,1657.28,17.08536082,5,12.3
14359,40,Medium Risk - Monitor,18,6,912.18,16.58509091,3,2.9
15973,40,Medium Risk - Monitor,235,3,307.82,76.955,2,12.2
15984,40,Medium Risk - Monitor,2,11,2780.63,10.77763566,5,12.2
15985,40,Medium Risk - Monitor,122,3,1142.42,30.87621622,1,7.9
15993,40,Medium Risk - Monitor,8,10,2777.67,5.115414365,8,1.4
15998,40,Medium Risk - Monitor,36,6,3080.22,6.111547619,3,12
12410,40,Medium Risk - Monitor,300,3,693.33,26.66653846,2,10.3
16014,40,Medium Risk - Monitor,35,4,646.83,4.687173913,3,9.7
14352,40,Medium Risk - Monitor,156,4,1078.96,22.95659574,0,9.1
16027,40,Medium Risk - Monitor,91,7,934.62,58.41375,1,10.1
16033,40,Medium Risk - Monitor,5,27,8778.82,7.782641844,15,12.3
12346,40,Medium Risk - Monitor,325,2,77183.6,77183.6,1,10.8
16037,40,Medium Risk - Monitor,269,3,855.02,21.92358974,0,11.9
16042,40,Medium Risk - Monitor,21,7,1177.47,16.821,4,12.4
14329,40,Medium Risk - Monitor,8,14,4975.24,19.28387597,10,10.9
14326,40,Medium Risk - Monitor,234,2,183.85,22.98125,1,8
16057,40,Medium Risk - Monitor,3,10,2263.12,18.70347107,13,9.5
14305,40,Medium Risk - Monitor,70,5,1858.96,17.70438095,5,4.5
14288,40,Medium Risk - Monitor,211,2,426.6,26.6625,1,7.1
14286,40,Medium Risk - Monitor,23,5,4628.75,16.53125,5,8.1
16073,40,Medium Risk - Monitor,291,2,122.4,122.4,1,9.9
14277,40,Medium Risk - Monitor,14,4,4188,18.86486486,3,7
16083,40,Medium Risk - Monitor,100,2,1317.62,42.50387097,0,12
14276,40,Medium Risk - Monitor,87,5,1119.74,17.4959375,11,9.6
14243,40,Medium Risk - Monitor,8,14,2588.77,18.36007092,7,12.2
16094,40,Medium Risk - Monitor,11,6,1078.23,17.1147619,4,11.2
14232,40,Medium Risk - Monitor,31,8,2048.07,17.80930435,3,8.8
14227,40,Medium Risk - Monitor,25,15,3350.96,19.14834286,8,9.5
16101,40,Medium Risk - Monitor,8,3,1290.7,16.98289474,7,2.3
14220,40,Medium Risk - Monitor,246,2,632.4,30.11428571,0,11.9
16109,40,Medium Risk - Monitor,218,2,611.88,33.99333333,0,10.3
18220,40,Medium Risk - Monitor,219,2,305.28,152.64,2,7.5
14214,40,Medium Risk - Monitor,30,7,1004.38,14.99074627,3,9.2
14205,40,Medium Risk - Monitor,10,4,466.7,19.44583333,15,12.1
16134,40,Medium Risk - Monitor,21,3,618.09,17.65971429,3,11.9
14198,40,Medium Risk - Monitor,3,7,701.4,17.98461538,5,7.9
14195,40,Medium Risk - Monitor,201,3,1012,144.5714286,1,8.4
14194,40,Medium Risk - Monitor,4,32,11349.52,19.60193437,25,10.2
14191,40,Medium Risk - Monitor,1,14,4684.76,18.08787645,4,7.3
16145,40,Medium Risk - Monitor,8,18,3799.49,16.96200893,13,12
16146,40,Medium Risk - Monitor,156,3,734.13,25.31482759,0,7.7
14189,40,Medium Risk - Monitor,1,24,4654.08,17.56256604,12,12.3
16150,40,Medium Risk - Monitor,38,10,2053.02,17.54717949,19,12.4
14180,40,Medium Risk - Monitor,10,31,4748.52,19.7855,8,12.4
16161,40,Medium Risk - Monitor,1,26,5533.67,11.74876858,28,12.3
14159,40,Medium Risk - Monitor,19,14,4630.35,3.940723404,8,12.1
16163,40,Medium Risk - Monitor,224,3,856.6,142.7666667,1,12.1
16173,40,Medium Risk - Monitor,15,7,1418.32,16.8847619,3,3.2
16174,40,Medium Risk - Monitor,125,3,1009.55,43.89347826,0,5
12653,40,Medium Risk - Monitor,148,2,2209.85,51.39186047,0,9.9
14154,40,Medium Risk - Monitor,238,2,1345.62,25.87730769,0,7.9
14146,40,Medium Risk - Monitor,8,6,4191,19.95714286,35,11.9
16201,40,Medium Risk - Monitor,2,5,1863.47,16.78801802,4,3.6
16214,40,Medium Risk - Monitor,170,3,1062.75,24.15340909,0,8.9
14133,40,Medium Risk - Monitor,129,5,605.64,21.63,2,10.5
14114,40,Medium Risk - Monitor,273,2,386.53,25.76866667,0,11
14112,40,Medium Risk - Monitor,22,12,2915.15,18.2196875,13,9.2
16226,40,Medium Risk - Monitor,202,3,255.12,31.89,0,7.8
16227,40,Medium Risk - Monitor,218,2,314.22,52.37,1,7.5
12395,40,Medium Risk - Monitor,15,15,3018.63,19.35019231,3,12.3
16245,40,Medium Risk - Monitor,23,5,1413.66,15.70733333,3,8.5
14109,40,Medium Risk - Monitor,22,2,144.2,16.02222222,5,2.4
14102,40,Medium Risk - Monitor,4,8,1105.88,19.06689655,5,1.5
16255,40,Medium Risk - Monitor,16,10,2619.91,9.70337037,4,12.1
16256,40,Medium Risk - Monitor,257,2,752.43,57.87923077,1,8.9
14096,40,Medium Risk - Monitor,3,34,65164.79,12.74991,17,3.4
14092,40,Medium Risk - Monitor,7,17,4076.91,19.05098131,3,12.4
14071,40,Medium Risk - Monitor,3,9,1437.57,4.450681115,9,8.8
14056,40,Medium Risk - Monitor,0,29,8152.71,7.493299632,22,9.4
12649,40,Medium Risk - Monitor,106,4,623.51,20.11322581,2,12.1
14053,40,Medium Risk - Monitor,123,2,260.25,65.0625,0,5.3
16302,40,Medium Risk - Monitor,107,2,233.22,21.20181818,1,4.2
14049,40,Medium Risk - Monitor,16,6,5578.72,11.67096234,17,10.6
17954,40,Medium Risk - Monitor,4,16,2314.13,4.851425577,4,12.3
14045,40,Medium Risk - Monitor,108,4,1659.75,276.625,0,12.4
16316,40,Medium Risk - Monitor,63,12,2938.91,19.46298013,5,11.9
17955,40,Medium Risk - Monitor,198,4,557.3,29.33157895,0,7.3
14040,40,Medium Risk - Monitor,40,15,3560.32,15.54724891,6,11
12643,40,Medium Risk - Monitor,127,6,3344.64,139.36,0,11.1
14034,40,Medium Risk - Monitor,21,4,648.89,7.545232558,3,5.2
14024,40,Medium Risk - Monitor,121,2,327.7,20.48125,0,4.1
14021,40,Medium Risk - Monitor,154,3,631.9,28.72272727,0,8.5
14016,40,Medium Risk - Monitor,153,5,4341.21,26.96403727,1,11.9
16350,40,Medium Risk - Monitor,20,5,1116.47,19.58719298,3,12.1
14006,40,Medium Risk - Monitor,115,3,962.19,32.073,0,10.4
16360,40,Medium Risk - Monitor,4,8,3450.41,5.425172956,9,2.9
16362,40,Medium Risk - Monitor,31,9,709.99,9.220649351,9,3
16376,40,Medium Risk - Monitor,8,3,974.96,7.99147541,3,0.5
14000,40,Medium Risk - Monitor,205,2,635.66,42.37733333,1,7
12637,40,Medium Risk - Monitor,66,10,6002.9,15.71439791,4,10.8
13999,40,Medium Risk - Monitor,9,15,3901.81,18.75870192,4,12
16393,40,Medium Risk - Monitor,1,20,3040.96,9.299571865,28,12.3
16394,40,Medium Risk - Monitor,49,9,1555.34,18.73903614,17,9.6
13988,40,Medium Risk - Monitor,19,9,4147.96,17.72632479,5,8.5
13982,40,Medium Risk - Monitor,38,5,1871.81,16.86315315,4,12.1
16405,40,Medium Risk - Monitor,301,2,167.25,33.45,0,10.3
16424,40,Medium Risk - Monitor,190,2,133.56,26.712,1,11.2
16427,40,Medium Risk - Monitor,262,2,241.06,26.78444444,0,9.4
13971,40,Medium Risk - Monitor,8,11,2758.26,18.51181208,9,9.5
13969,40,Medium Risk - Monitor,6,20,9024.17,14.57862682,7,12.1
13954,40,Medium Risk - Monitor,1,3,439.92,17.5968,5,2.3
13952,40,Medium Risk - Monitor,210,3,3251.07,23.73043796,1,7.9
16463,40,Medium Risk - Monitor,20,7,1422.4,17.34634146,3,6.8
13933,40,Medium Risk - Monitor,108,2,608.79,26.46913043,0,4.9
12610,40,Medium Risk - Monitor,22,7,2099.54,19.80698113,5,4.2
16474,40,Medium Risk - Monitor,6,11,1810.65,5.372848665,8,4.8
13929,40,Medium Risk - Monitor,168,3,842.65,93.62777778,1,10.8
12607,40,Medium Risk - Monitor,57,2,1579.51,15.63871287,101,2
13925,40,Medium Risk - Monitor,35,6,678.25,16.54268293,4,4.5
13924,40,Medium Risk - Monitor,1,11,1838.85,15.71666667,20,2.4
13919,40,Medium Risk - Monitor,52,3,384.81,13.74321429,5,4
12601,40,Medium Risk - Monitor,189,6,577.06,20.60928571,1,11.1
13908,40,Medium Risk - Monitor,79,5,2369.55,19.42254098,4,9.2
16533,40,Medium Risk - Monitor,18,5,1082.81,6.152329545,4,2.2
17980,40,Medium Risk - Monitor,165,3,811.45,27.04833333,0,11.9
13890,40,Medium Risk - Monitor,0,14,1883.81,17.12554545,4,11.9
13883,40,Medium Risk - Monitor,0,9,2674.48,18.8343662,13,10.8
16551,40,Medium Risk - Monitor,95,3,922.12,28.81625,0,11.2
16552,40,Medium Risk - Monitor,242,2,379.73,22.33705882,0,12.4
16553,40,Medium Risk - Monitor,162,14,5719.82,68.09309524,2,12.2
16554,40,Medium Risk - Monitor,2,7,837.1,16.09807692,22,11
16558,40,Medium Risk - Monitor,0,24,8338.49,18.12715217,14,12.2
16567,40,Medium Risk - Monitor,193,2,865.6,24.73142857,0,11.2
16571,40,Medium Risk - Monitor,2,5,1421.69,16.34126437,19,9.4
12597,40,Medium Risk - Monitor,18,5,3811.22,18.50106796,8,8.9
16573,40,Medium Risk - Monitor,73,4,663.61,15.8002381,4,9.6
13862,40,Medium Risk - Monitor,17,10,2209.36,15.89467626,3,11
12592,40,Medium Risk - Monitor,91,2,437.6,24.31111111,0,7.1
13851,40,Medium Risk - Monitor,95,3,2651.46,32.73407407,0,9.6
13848,40,Medium Risk - Monitor,91,3,1255,251,0,12.2
13846,40,Medium Risk - Monitor,24,4,865.06,15.72836364,3,12
16592,40,Medium Risk - Monitor,3,19,4113.68,19.04481481,6,9.6
17990,40,Medium Risk - Monitor,236,3,630.84,21.75310345,0,12
14582,35,Medium Risk - Monitor,40,1,114.11,19.01833333,0,1.3
12890,35,Medium Risk - Monitor,23,1,376.72,4.768607595,0,0.8
14581,35,Medium Risk - Monitor,16,1,138.6,8.152941176,0,0.5
12740,35,Medium Risk - Monitor,63,1,427.6,15.83703704,0,2.1
15645,35,Medium Risk - Monitor,18,1,612.01,11.76942308,0,0.6
14714,35,Medium Risk - Monitor,23,1,160.19,16.019,0,0.8
14578,35,Medium Risk - Monitor,2,1,168.63,7.02625,0,0.1
17680,35,Medium Risk - Monitor,23,1,184.4,16.76363636,0,0.8
15652,35,Medium Risk - Monitor,90,1,337.74,16.08285714,0,3
16666,35,Medium Risk - Monitor,18,1,118.98,3.718125,0,0.6
17684,35,Medium Risk - Monitor,43,1,239.41,15.96066667,0,1.4
14569,35,Medium Risk - Monitor,0,1,227.39,18.94916667,0,0
15035,35,Medium Risk - Monitor,89,1,252.73,9.36037037,0,3
15276,35,Medium Risk - Monitor,65,1,128.63,2.625102041,0,2.2
18255,35,Medium Risk - Monitor,88,1,103.3,17.21666667,0,2.9
16680,35,Medium Risk - Monitor,42,1,183.7,18.37,0,1.4
12446,35,Medium Risk - Monitor,57,1,1002.31,17.2812069,0,1.9
12772,35,Medium Risk - Monitor,59,1,892.47,16.22672727,0,2
14703,35,Medium Risk - Monitor,14,1,318.17,14.46227273,0,0.5
15677,35,Medium Risk - Monitor,48,1,657.23,19.91606061,0,1.6
13732,35,Medium Risk - Monitor,27,1,491.86,14.90484848,0,0.9
17333,35,Medium Risk - Monitor,85,1,494.25,17.65178571,0,2.8
15428,35,Medium Risk - Monitor,14,1,93.78,15.63,0,0.5
15692,35,Medium Risk - Monitor,27,1,191.04,15.92,0,0.9
15432,35,Medium Risk - Monitor,22,1,171.19,17.119,0,0.7
12581,35,Medium Risk - Monitor,39,1,197.71,13.18066667,0,1.3
15699,35,Medium Risk - Monitor,17,1,309.65,17.20277778,0,0.6
16715,35,Medium Risk - Monitor,77,1,301.72,15.88,0,2.6
15551,35,Medium Risk - Monitor,36,1,436.06,15.03655172,0,1.2
15300,35,Medium Risk - Monitor,63,1,496.44,17.73,0,2.1
15025,35,Medium Risk - Monitor,32,1,361.96,5.40238806,0,1.1
16720,35,Medium Risk - Monitor,25,1,152.95,6.118,0,0.8
13193,35,Medium Risk - Monitor,60,1,112.08,4.4832,0,2
14518,35,Medium Risk - Monitor,63,1,174.37,10.898125,0,2.1
17344,35,Medium Risk - Monitor,45,1,157.62,5.084516129,0,1.5
17878,35,Medium Risk - Monitor,43,1,379.45,14.59423077,0,1.4
13721,35,Medium Risk - Monitor,35,1,524.14,18.71928571,0,1.2
15720,35,Medium Risk - Monitor,23,1,598.73,4.677578125,0,0.8
15721,35,Medium Risk - Monitor,11,1,471.4,5.611904762,0,0.4
15634,35,Medium Risk - Monitor,16,1,243.55,16.23666667,0,0.5
17806,35,Medium Risk - Monitor,10,1,546.04,12.69860465,0,0.3
15725,35,Medium Risk - Monitor,14,1,415.25,12.9765625,0,0.5
14585,35,Medium Risk - Monitor,49,1,157.05,5.415517241,0,1.6
15017,35,Medium Risk - Monitor,33,1,125.58,6.279,0,1.1
13182,35,Medium Risk - Monitor,44,1,121.18,11.01636364,0,1.5
15010,35,Medium Risk - Monitor,35,1,308.94,15.447,0,1.2
17359,35,Medium Risk - Monitor,10,1,127.86,8.524,0,0.3
13697,35,Medium Risk - Monitor,38,1,151.3,12.60833333,0,1.3
16753,35,Medium Risk - Monitor,57,1,223.92,6.585882353,0,1.9
15740,35,Medium Risk - Monitor,48,1,154.88,17.20888889,0,1.6
15744,35,Medium Risk - Monitor,77,1,34.8,11.6,0,2.6
13690,35,Medium Risk - Monitor,58,1,172.25,19.13888889,0,1.9
12718,35,Medium Risk - Monitor,70,1,238.25,12.53947368,0,2.3
15748,35,Medium Risk - Monitor,39,1,144.36,7.218,0,1.3
12491,35,Medium Risk - Monitor,38,1,460.4,17.70769231,0,1.3
14494,35,Medium Risk - Monitor,25,1,139.56,19.93714286,0,0.8
13670,35,Medium Risk - Monitor,74,1,349.7,13.988,0,2.5
15006,35,Medium Risk - Monitor,50,1,480.38,3.639242424,0,1.7
16758,35,Medium Risk - Monitor,64,1,369.34,16.78818182,0,2.1
13177,35,Medium Risk - Monitor,64,1,282.45,16.61470588,0,2.1
15774,35,Medium Risk - Monitor,68,1,270.8,10.832,0,2.3
17712,35,Medium Risk - Monitor,44,1,522.91,18.03137931,0,1.5
15318,35,Medium Risk - Monitor,3,1,312.62,9.473333333,0,0.1
13638,35,Medium Risk - Monitor,15,1,122.64,15.33,0,0.5
17885,35,Medium Risk - Monitor,11,1,156.34,2.949811321,0,0.4
15783,35,Medium Risk - Monitor,10,1,246.3,17.59285714,0,0.3
18117,35,Medium Risk - Monitor,25,1,315.65,4.384027778,0,0.8
14485,35,Medium Risk - Monitor,38,1,162.8,3.539130435,0,1.3
15790,35,Medium Risk - Monitor,9,1,218.75,6.433823529,0,0.3
17379,35,Medium Risk - Monitor,10,1,389.72,4.996410256,0,0.3
13635,35,Medium Risk - Monitor,67,1,1071.03,17.27467742,0,2.2
16773,35,Medium Risk - Monitor,56,1,171.59,6.599615385,0,1.9
16776,35,Medium Risk - Monitor,59,1,371.54,5.232957746,0,2
17383,35,Medium Risk - Monitor,3,1,193.39,3.946734694,0,0.1
17385,35,Medium Risk - Monitor,14,1,256.11,5.691333333,0,0.5
12847,35,Medium Risk - Monitor,21,1,843.64,10.04333333,0,0.7
15435,35,Medium Risk - Monitor,21,1,149.29,5.147931034,0,0.7
16789,35,Medium Risk - Monitor,7,1,80.8,16.16,0,0.2
18014,35,Medium Risk - Monitor,27,1,162.22,5.407333333,0,0.9
16793,35,Medium Risk - Monitor,56,1,243.84,15.24,0,1.9
13176,35,Medium Risk - Monitor,45,1,481.49,7.18641791,0,1.5
16796,35,Medium Risk - Monitor,88,1,305.62,16.97888889,0,2.9
16800,35,Medium Risk - Monitor,10,1,1162.65,7.452884615,0,0.3
15320,35,Medium Risk - Monitor,43,1,267.13,7.420277778,0,1.4
16803,35,Medium Risk - Monitor,64,1,332.3,13.84583333,0,2.1
18015,35,Medium Risk - Monitor,3,1,120.03,2.609347826,0,0.1
12478,35,Medium Risk - Monitor,3,1,680.99,18.91638889,0,0.1
18019,35,Medium Risk - Monitor,51,1,38.45,7.69,0,1.7
18022,35,Medium Risk - Monitor,35,1,612.72,3.736097561,0,1.2
15837,35,Medium Risk - Monitor,64,1,391.98,16.3325,0,2.1
17403,35,Medium Risk - Monitor,35,1,263.92,8.2475,0,1.2
13607,35,Medium Risk - Monitor,39,1,675.51,6.964020619,0,1.3
15844,35,Medium Risk - Monitor,45,1,130.74,11.88545455,0,1.5
18209,35,Medium Risk - Monitor,28,1,139.1,17.3875,0,0.9
15853,35,Medium Risk - Monitor,51,1,110.8,3.693333333,0,1.7
12702,35,Medium Risk - Monitor,19,1,219,18.25,0,0.6
18278,35,Medium Risk - Monitor,73,1,173.9,19.32222222,0,2.4
15553,35,Medium Risk - Monitor,59,1,428.93,7.798727273,0,2
15870,35,Medium Risk - Monitor,32,1,351.44,4.749189189,0,1.1
17895,35,Medium Risk - Monitor,43,1,95.45,6.363333333,0,1.4
13603,35,Medium Risk - Monitor,25,1,164.34,6.086666667,0,0.8
13602,35,Medium Risk - Monitor,64,1,428.89,18.6473913,0,2.1
16826,35,Medium Risk - Monitor,50,1,341.7,15.53181818,0,1.7
15886,35,Medium Risk - Monitor,59,1,181.09,15.09083333,0,2
12550,35,Medium Risk - Monitor,78,1,964.83,16.92684211,0,2.6
13594,35,Medium Risk - Monitor,52,1,396.97,15.26807692,0,1.7
16830,35,Medium Risk - Monitor,38,1,325.91,14.17,0,1.3
13170,35,Medium Risk - Monitor,26,1,108.81,3.627,0,0.9
12667,35,Medium Risk - Monitor,57,1,620.13,18.79181818,0,1.9
15000,35,Medium Risk - Monitor,47,1,490.52,6.37038961,0,1.6
15900,35,Medium Risk - Monitor,23,1,337.28,7.176170213,0,0.8
15904,35,Medium Risk - Monitor,7,1,164.68,5.489333333,0,0.2
18033,35,Medium Risk - Monitor,64,1,93.82,2.843030303,0,2.1
17901,35,Medium Risk - Monitor,28,1,110.38,5.809473684,0,0.9
14974,35,Medium Risk - Monitor,36,1,89.94,5.290588235,0,1.2
16846,35,Medium Risk - Monitor,49,1,214.32,19.48363636,0,1.6
16847,35,Medium Risk - Monitor,42,1,193.44,16.12,0,1.4
12660,35,Medium Risk - Monitor,10,1,245.1,18.85384615,0,0.3
14382,35,Medium Risk - Monitor,25,1,615.49,4.88484127,0,0.8
15520,35,Medium Risk - Monitor,1,1,343.5,19.08333333,0,0
14381,35,Medium Risk - Monitor,51,1,202.68,3.619285714,0,1.7
13560,35,Medium Risk - Monitor,6,1,171.42,5.356875,0,0.2
16856,35,Medium Risk - Monitor,14,1,35.4,17.7,0,0.5
13146,35,Medium Risk - Monitor,25,1,228.91,13.46529412,0,0.8
13532,35,Medium Risk - Monitor,33,1,210.31,3.186515152,0,1.1
13142,35,Medium Risk - Monitor,18,1,307.09,13.35173913,0,0.6
17433,35,Medium Risk - Monitor,87,1,303.16,5.614074074,0,2.9
14362,35,Medium Risk - Monitor,21,1,151.5,4.094594595,0,0.7
14806,35,Medium Risk - Monitor,74,1,193.39,17.58090909,0,2.5
18045,35,Medium Risk - Monitor,44,1,178.34,4.14744186,0,1.5
